Beauhurst URL,Company name,Companies House Number,Incorporation date,Current Stage of Evolution,Date of the company's exit or death,Exit price
https://platform.beauhurst.com/company/t53rfz/,Steak of the Art,8433405,07/03/2013,Dead,10/06/2020,0
https://platform.beauhurst.com/company/wdgm3w/,InstaSupply,9096227,20/06/2014,Dead,24/04/2019,0
https://platform.beauhurst.com/company/uyaf6r/,UK Bond Network,8910915,25/02/2014,Dead,04/02/2019,0
https://platform.beauhurst.com/company/gkt2vp/,Wishwant,8345644,03/01/2013,Dead,07/02/2019,0
https://platform.beauhurst.com/company/rcfcpx/,R S Flavourings,7499472,20/01/2011,Dead,01/11/2018,0
https://platform.beauhurst.com/company/97gim4/,BAU Systems,9674357,07/07/2015,Dead,07/02/2019,0
https://platform.beauhurst.com/company/ut2vf5/,AC Worldwide,9158193,01/08/2014,Dead,21/05/2019,0
https://platform.beauhurst.com/company/zuu86q/,Cruise1st,9757998,02/09/2015,Exited,17/05/2018,
https://platform.beauhurst.com/company/x4fju6/,Sensible Lender,8050131,30/04/2012,Dead,02/11/2017,0
https://platform.beauhurst.com/company/jhk5fq/,SmartAds,7904021,10/01/2012,Dead,20/11/2018,0
https://platform.beauhurst.com/company/v6r9py/,International Stadia Group,7505209,25/01/2011,Exited,01/11/2016,
https://platform.beauhurst.com/company/7w8zpj/,PureIntuitive,SC426515,19/06/2012,Dead,28/10/2019,0
https://platform.beauhurst.com/company/5isg32/,Blend Collective,7156767,15/02/2010,Dead,06/11/2018,0
https://platform.beauhurst.com/company/f94an9/,Cycle Alert,8669052,30/08/2013,Dead,16/04/2019,0
https://platform.beauhurst.com/company/6xusc8/,Fennaco,6912274,21/05/2009,Dead,25/09/2018,0
https://platform.beauhurst.com/company/nsetnr/,ShuffleHub,7935952,03/02/2012,Dead,17/03/2017,0
https://platform.beauhurst.com/company/8wy3eu/,Verdi Semiconductor,7442249,17/11/2010,Dead,19/02/2019,0
https://platform.beauhurst.com/company/cqvwdr/,claimaday,8251347,12/10/2012,Dead,12/01/2017,0
https://platform.beauhurst.com/company/t3qg4u/,Little Punk London,7929645,31/01/2012,Dead,25/10/2018,0
https://platform.beauhurst.com/company/zjbe4d/,Blooie,7777426,19/09/2011,Dead,13/10/2016,0
https://platform.beauhurst.com/company/mu6n7p/,Greatergood Apps,8872723,03/02/2014,Dead,23/08/2016,0
https://platform.beauhurst.com/company/qvaxcb/,Hostmaker,8799743,03/12/2013,Dead,28/02/2020,0
https://platform.beauhurst.com/company/s8uaev/,Security Exchange,5719651,23/02/2006,Exited,01/11/2016,
https://platform.beauhurst.com/company/7fef7s/,Babydino,7352333,20/08/2010,Dead,13/06/2017,0
https://platform.beauhurst.com/company/wyrj7e/,Healthberry,8777099,15/11/2013,Dead,08/12/2015,0
https://platform.beauhurst.com/company/pndncj/,tootle,9325623,24/11/2014,Dead,16/12/2019,0
https://platform.beauhurst.com/company/zq5ce6/,Flixtreme,8851347,20/01/2014,Dead,06/09/2016,0
https://platform.beauhurst.com/company/v3abti/,Alkali Solutions,8861222,24/01/2014,Dead,01/07/2019,0
https://platform.beauhurst.com/company/fp2gan/,Powermeeter,8236696,02/10/2012,Dead,20/06/2018,0
https://platform.beauhurst.com/company/kthc8x/,YOYODATA,8916381,28/02/2014,Dead,16/04/2019,0
https://platform.beauhurst.com/company/6dw5xu/,Donseed,8368461,21/01/2013,Exited,20/02/2019,
https://platform.beauhurst.com/company/imeni7/,I-troduce,9380919,09/01/2015,Dead,02/05/2019,0
https://platform.beauhurst.com/company/n5team/,Bilbao Bar,8865486,28/01/2014,Dead,19/06/2018,0
https://platform.beauhurst.com/company/urxmrw/,Fat Buddha,7818835,21/10/2011,Dead,14/08/2019,0
https://platform.beauhurst.com/company/cfjuym/,MyAppConverter,8813680,13/12/2013,Dead,30/04/2019,0
https://platform.beauhurst.com/company/hssvx3/,LGT Advanced Technology,6635736,02/07/2008,Dead,06/07/2020,0
https://platform.beauhurst.com/company/vm252q/,Rorkal,7508601,27/01/2011,Dead,18/11/2016,0
https://platform.beauhurst.com/company/j5498y/,The News Hub,8552566,31/05/2013,Dead,06/07/2017,0
https://platform.beauhurst.com/company/52ukt5/,Charge Point Services,7214557,07/04/2010,Exited,17/06/2019,
https://platform.beauhurst.com/company/i3c7xv/,Swingers,9015999,29/04/2014,Exited,25/11/2018,28000000
https://platform.beauhurst.com/company/nbycye/,Contactable,9230628,23/09/2014,Dead,21/08/2015,0
https://platform.beauhurst.com/company/9gdtys/,Info-ctrl,10105694,21/11/2011,Dead,10/10/2019,0
https://platform.beauhurst.com/company/wckv25/,Corona Television,8047669,26/04/2012,Dead,15/01/2019,0
https://platform.beauhurst.com/company/ywfsiv/,AlterScope,8104082,13/06/2012,Dead,13/10/2016,0
https://platform.beauhurst.com/company/esjxtt/,Chic Retreats,8205433,07/09/2012,Dead,10/09/2018,0
https://platform.beauhurst.com/company/cvqpae/,Nanotech Coatings UK,8689686,13/09/2013,Dead,13/10/2016,0
https://platform.beauhurst.com/company/28762a/,Babajaan,6736444,29/10/2008,Dead,24/01/2017,0
https://platform.beauhurst.com/company/6pd79k/,EzyOrder,8017823,03/04/2012,Dead,07/09/2018,0
https://platform.beauhurst.com/company/bqxcqu/,Football Album,7714501,21/07/2011,Dead,04/01/2019,0
https://platform.beauhurst.com/company/qybjhn/,Quantilyte,SC461664,16/10/2013,Dead,16/03/2017,0
https://platform.beauhurst.com/company/kj79z9/,SwipeIn,9755830,01/09/2015,Dead,04/01/2019,0
https://platform.beauhurst.com/company/h4ar9n/,StatusToday,9586385,,Exited,11/06/2020,
https://platform.beauhurst.com/company/a9hmbd/,Rock Pamper Scissors,8492630,17/04/2013,Dead,16/03/2017,0
https://platform.beauhurst.com/company/2hz8jx/,Fezzee,8766431,07/11/2013,Dead,17/11/2016,0
https://platform.beauhurst.com/company/6uknhs/,jClarity,7993926,16/03/2012,Exited,19/08/2019,
https://platform.beauhurst.com/company/j2bczq/,Mason's Beans,9134240,16/07/2014,Dead,21/09/2017,0
https://platform.beauhurst.com/company/3i42bc/,Six3,7654287,01/06/2011,Dead,07/03/2017,0
https://platform.beauhurst.com/company/mxgsjy/,Warmseal,9702038,24/07/2015,Exited,12/06/2018,
https://platform.beauhurst.com/company/bfdyp8/,Myyfeed,8339366,21/12/2012,Dead,18/03/2019,0
https://platform.beauhurst.com/company/shrmsm/,FeelShare,9536056,10/04/2015,Dead,13/06/2017,0
https://platform.beauhurst.com/company/n4qu3w/,EnXray,8243574,08/10/2012,Dead,02/05/2019,0
https://platform.beauhurst.com/company/qc6v69/,Live Wire Events,8645334,09/08/2013,Dead,15/08/2019,0
https://platform.beauhurst.com/company/fxb33x/,Pelipod,8429228,04/03/2013,Exited,27/09/2016,
https://platform.beauhurst.com/company/kv8psn/,ConnectiD,8544212,24/05/2013,Dead,13/02/2018,0
https://platform.beauhurst.com/company/4bzcvn/,The Stop Switch,8596714,04/07/2013,Dead,21/05/2019,0
https://platform.beauhurst.com/company/cyyepw/,Docks Rio,9279079,24/10/2014,Dead,17/03/2017,0
https://platform.beauhurst.com/company/tnehsk/,GOS Systems,8107924,18/06/2012,Dead,04/11/2014,0
https://platform.beauhurst.com/company/ydcnfr/,Tots Bots,SC254962,31/12/2000,Exited,09/01/2020,
https://platform.beauhurst.com/company/bvkt3j/,Beatnode,8163688,01/08/2012,Dead,14/11/2016,0
https://platform.beauhurst.com/company/kfiuvf/,Healthcare Diagnostics,8002982,23/03/2012,Exited,04/08/2018,
https://platform.beauhurst.com/company/gjzjfq/,Video Agnostic,9424005,05/02/2015,Dead,07/07/2020,0
https://platform.beauhurst.com/company/25jyn9/,ViralFilmNetwork,7573215,22/03/2011,Dead,21/03/2019,0
https://platform.beauhurst.com/company/3adr7n/,Poetica,7998996,21/03/2012,Exited,03/03/2016,
https://platform.beauhurst.com/company/93bskk/,CrowdAhead,8129008,03/07/2012,Dead,13/11/2018,0
https://platform.beauhurst.com/company/uqsxgw/,Ve Global,,,Dead,26/04/2017,0
https://platform.beauhurst.com/company/aqjv7g/,KnoGno,8102482,12/06/2012,Dead,01/05/2019,0
https://platform.beauhurst.com/company/h7r2ec/,Carpet Studios,9124470,10/07/2014,Dead,14/06/2017,0
https://platform.beauhurst.com/company/mtdpnq/,42 Juice,8942171,17/03/2014,Dead,11/06/2019,0
https://platform.beauhurst.com/company/8ehdcj/,Beamshare,SC369465,02/12/2009,Exited,31/08/2015,
https://platform.beauhurst.com/company/dzege6/,The Games Company,8287572,09/11/2012,Exited,19/12/2018,
https://platform.beauhurst.com/company/4zj7i3/,MonitorHub,SC408235,27/09/2011,Dead,28/02/2017,0
https://platform.beauhurst.com/company/e88hyk/,Yak Hub,9650215,22/06/2015,Dead,06/04/2017,0
https://platform.beauhurst.com/company/8ymriu/,Mermaid Maternity Services,6281861,15/06/2007,Dead,27/05/2016,0
https://platform.beauhurst.com/company/6jay88/,Groovebulb,8092670,01/06/2012,Dead,19/02/2019,0
https://platform.beauhurst.com/company/rqepyn/,Article Magazine,8190076,23/08/2012,Dead,21/01/2020,0
https://platform.beauhurst.com/company/ft9vt9/,Senient Systems,SC461440,14/10/2013,Dead,20/08/2019,0
https://platform.beauhurst.com/company/h8k4rb/,Jabba,9158575,01/08/2014,Dead,22/10/2018,0
https://platform.beauhurst.com/company/eiizas/,AimBrain,9145711,,Exited,11/02/2020,
https://platform.beauhurst.com/company/n7zs25/,Clinical Insights,8227004,25/09/2012,Exited,19/12/2018,
https://platform.beauhurst.com/company/kuy6ic/,CoinDesk,8483851,11/04/2013,Exited,14/01/2016,381514.0992
https://platform.beauhurst.com/company/jnp8x6/,Hale & Hearty,6484523,25/01/2008,Dead,07/08/2019,0
https://platform.beauhurst.com/company/bavtwg/,Solfyre,9000288,16/04/2014,Dead,07/11/2017,0
https://platform.beauhurst.com/company/dt5rj4/,Pulmagen Therapeutics,6648765,16/07/2008,Dead,09/11/2018,0
https://platform.beauhurst.com/company/ai4hzs/,LiftUpp,9693289,20/07/2015,Exited,26/03/2019,
https://platform.beauhurst.com/company/c6wcwf/,Chiltern,SC302773,31/12/1982,Exited,31/07/2017,909221093
https://platform.beauhurst.com/company/u8ygqb/,Cake Solutions,6606840,31/12/2001,Exited,07/11/2017,
https://platform.beauhurst.com/company/vu8ihz/,Earthly Energy,7092816,01/12/2009,Dead,26/02/2019,0
https://platform.beauhurst.com/company/q5nvj7/,HeadcastLab,7938085,06/02/2012,Dead,13/10/2016,0
https://platform.beauhurst.com/company/jj7tb8/,La Sala,8670877,02/09/2013,Dead,25/03/2020,0
https://platform.beauhurst.com/company/2r47hr/,Talentblok,8961892,27/03/2014,Dead,29/10/2015,0
https://platform.beauhurst.com/company/4e2cbw/,Feast Express,8244381,08/10/2012,Dead,23/04/2019,0
https://platform.beauhurst.com/company/9cc9wp/,Q App,8342919,31/12/2012,Exited,19/02/2016,
https://platform.beauhurst.com/company/k46w3v/,Merchant Archive,6473916,15/01/2008,Dead,21/01/2019,0
https://platform.beauhurst.com/company/fh7zs5/,Avecto,6538381,18/03/2008,Exited,09/07/2018,
https://platform.beauhurst.com/company/76kk6p/,Clear Returns,SC422869,26/04/2012,Dead,06/11/2018,0
https://platform.beauhurst.com/company/5ejqfn/,Aegis Data,7185187,10/03/2010,Dead,16/12/2019,0
https://platform.beauhurst.com/company/kgs9p7/,My Fairy Gift Mother,6769471,09/12/2008,Dead,06/11/2017,0
https://platform.beauhurst.com/company/dc6dm8/,Cricket Genie,8466422,28/03/2013,Dead,03/07/2018,0
https://platform.beauhurst.com/company/fznhvr/,MoneyFellows,9343987,08/12/2014,Dead,01/01/2018,0
https://platform.beauhurst.com/company/4t4y37/,Lovething,8763788,06/11/2013,Exited,06/04/2018,
https://platform.beauhurst.com/company/eubzey/,Two Big Ears,SC444737,11/03/2013,Exited,24/05/2016,
https://platform.beauhurst.com/company/y5scnf/,Flashbackr,8112492,20/06/2012,Dead,26/03/2019,0
https://platform.beauhurst.com/company/if4pdf/,The Positive Ageing Company,8371331,23/01/2013,Exited,01/02/2016,
https://platform.beauhurst.com/company/ki96k5/,Charlotte Tilbury Beauty,7712458,20/07/2011,Exited,04/06/2020,
https://platform.beauhurst.com/company/sczf79/,Benyfit Natural,8957152,25/03/2014,Exited,14/11/2018,
https://platform.beauhurst.com/company/8s4rki/,Macaroni Liberation Front,9329274,26/11/2014,Dead,21/12/2019,0
https://platform.beauhurst.com/company/dr92dk/,Frame,8868776,30/01/2014,Dead,15/12/2015,0
https://platform.beauhurst.com/company/r4up4w/,Chibwe,8831374,03/01/2014,Dead,20/08/2015,0
https://platform.beauhurst.com/company/m6fpr4/,Pondip,8336041,19/12/2012,Dead,20/12/2016,0
https://platform.beauhurst.com/company/g8k3yt/,Stick Fast,9185904,21/08/2014,Dead,31/08/2017,0
https://platform.beauhurst.com/company/4rdi2e/,Individuum,9530935,08/04/2015,Dead,09/11/2018,0
https://platform.beauhurst.com/company/ugnr2f/,Styleicona,8903834,20/02/2014,Dead,08/12/2016,0
https://platform.beauhurst.com/company/ys5yaa/,Nuklius,9070573,04/06/2014,Dead,25/05/2017,0
https://platform.beauhurst.com/company/np45xb/,York Medical Technologies,7970903,01/03/2012,Dead,20/02/2020,0
https://platform.beauhurst.com/company/2cryr7/,i-Chef.biz,7424588,01/11/2010,Dead,12/11/2018,0
https://platform.beauhurst.com/company/6a3cyi/,TablePouncer,7551089,03/03/2011,Exited,08/08/2018,
https://platform.beauhurst.com/company/bnh7xh/,Jyrobike,8611775,16/07/2013,Dead,09/11/2018,0
https://platform.beauhurst.com/company/ijawa9/,Belstane,8251326,12/10/2012,Dead,07/09/2017,0
https://platform.beauhurst.com/company/q7f4q2/,EarSoft,7479134,29/12/2010,Dead,08/03/2017,0
https://platform.beauhurst.com/company/k3rnjv/,D-Media Communication,7533878,17/02/2011,Dead,17/01/2019,0
https://platform.beauhurst.com/company/65iwby/,Pearlshare,8848487,16/01/2014,Exited,08/06/2018,
https://platform.beauhurst.com/company/bmnbhq/,Emily Crisps,8713679,01/10/2013,Exited,29/03/2019,
https://platform.beauhurst.com/company/ndb79a/,Euphorium Bakery,6480309,31/12/1999,Exited,30/08/2016,
https://platform.beauhurst.com/company/pvzybh/,Red Squirrel Wine,8159595,27/07/2012,Exited,08/07/2019,
https://platform.beauhurst.com/company/ghw2b8/,Amelia Powers,10975107,21/09/2017,Dead,05/11/2018,0
https://platform.beauhurst.com/company/xjkq9z/,Software Optics,8930035,10/03/2014,Dead,09/11/2017,0
https://platform.beauhurst.com/company/sqid53/,Skipel,9704956,27/07/2015,Dead,07/12/2018,0
https://platform.beauhurst.com/company/ubmjmb/,Synthesis Solutions,8674179,03/09/2013,Dead,02/01/2018,0
https://platform.beauhurst.com/company/znt7uj/,Antivia,7145261,03/02/2010,Exited,04/10/2016,308124
https://platform.beauhurst.com/company/q8q2pv/,Rubble,9741999,20/08/2015,Dead,29/10/2018,0
https://platform.beauhurst.com/company/d9d334/,Bibendum PLB Group,10093821,31/12/1982,Exited,01/05/2016,60000000
https://platform.beauhurst.com/company/khkiu2/,Consularcare,8430497,05/03/2013,Dead,02/05/2019,0
https://platform.beauhurst.com/company/5w8ava/,Men Rock,8365500,17/01/2013,Dead,19/05/2020,0
https://platform.beauhurst.com/company/icbypc/,Eco Energy,6867786,02/04/2009,Dead,08/03/2019,0
https://platform.beauhurst.com/company/9uz76p/,2BE Technology,8819699,18/12/2013,Dead,01/10/2019,0
https://platform.beauhurst.com/company/hkthp7/,The GE Club,8317118,04/12/2012,Dead,23/05/2019,0
https://platform.beauhurst.com/company/3tejfm/,Cahootsy,8099056,11/06/2012,Dead,08/11/2018,0
https://platform.beauhurst.com/company/2q99vr/,WyndyMilla,7100111,09/12/2009,Exited,16/01/2020,
https://platform.beauhurst.com/company/qija37/,Axon,5728502,02/03/2006,Dead,27/07/2017,0
https://platform.beauhurst.com/company/umj3df/,Synchro Software,8357893,14/01/2013,Exited,21/06/2018,
https://platform.beauhurst.com/company/df2q7z/,Ad Venture TV,8823283,20/12/2013,Dead,05/01/2017,0
https://platform.beauhurst.com/company/k6acdm/,Penzias,6960415,13/07/2009,Dead,28/03/2019,0
https://platform.beauhurst.com/company/x94z48/,MadeByMedics,8616352,,Dead,13/02/2018,0
https://platform.beauhurst.com/company/rhg7c7/,Embryonyx,6567683,16/04/2008,Dead,05/03/2019,0
https://platform.beauhurst.com/company/q4mkkr/,The Yorkshire Meatball Co,8578499,20/06/2013,Dead,31/10/2017,0
https://platform.beauhurst.com/company/f8zgew/,Lonburgh Capital,SC459438,18/09/2013,Exited,24/05/2018,
https://platform.beauhurst.com/company/ixunk9/,MediCen Devise,SC425588,06/06/2012,Dead,12/11/2018,0
https://platform.beauhurst.com/company/ams2e8/,Zinter,8423785,28/02/2013,Dead,12/11/2018,0
https://platform.beauhurst.com/company/hy7v7r/,Swift Alarms Group,5818770,16/05/2006,Exited,08/10/2015,
https://platform.beauhurst.com/company/fn328v/,Hen Restaurants,9221955,17/09/2014,Dead,05/09/2017,0
https://platform.beauhurst.com/company/jyzpyt/,Amphio,8307292,26/11/2012,Dead,01/07/2018,0
https://platform.beauhurst.com/company/5qtrib/,Bukowski Grill,7677966,22/06/2011,Dead,19/04/2018,0
https://platform.beauhurst.com/company/3rnzrv/,True & Pure,8457709,22/03/2013,Dead,17/11/2016,0
https://platform.beauhurst.com/company/8n93ai/,CrowdScores,7913866,18/01/2012,Dead,17/05/2020,0
https://platform.beauhurst.com/company/nyutr3/,Orchard,9005648,22/04/2014,Dead,21/11/2017,0
https://platform.beauhurst.com/company/trxgyi/,Adavow,9417801,02/02/2015,Dead,05/06/2018,0
https://platform.beauhurst.com/company/p9v7tp/,Frutree,9547335,17/04/2015,Dead,26/06/2019,0
https://platform.beauhurst.com/company/4v69ar/,Bidstack,9835625,21/10/2015,Exited,31/08/2018,6800000
https://platform.beauhurst.com/company/ac5vqm/,Adverdose,8963545,27/03/2014,Dead,08/03/2017,0
https://platform.beauhurst.com/company/gxs397/,Intohand,5765736,03/04/2006,Dead,01/08/2016,0
https://platform.beauhurst.com/company/4i6iz8/,Soupe du Jour,8727701,10/10/2013,Dead,29/02/2016,0
https://platform.beauhurst.com/company/rtawjz/,Silk Skin Laser Care Clinic,8904515,20/02/2014,Dead,16/12/2019,0
https://platform.beauhurst.com/company/yvxt96/,Kinnect2,SC442762,14/02/2013,Dead,07/07/2020,0
https://platform.beauhurst.com/company/fj3jbs/,DISC,11224254,06/03/2015,Exited,06/06/2018,
https://platform.beauhurst.com/company/ib9wh6/,Fuel & Nourish,9614479,29/05/2015,Exited,14/03/2018,
https://platform.beauhurst.com/company/7pugja/,MyBuilder,5272398,28/10/2004,Exited,27/03/2017,
https://platform.beauhurst.com/company/bky7qf/,Hawk Group,7966612,27/02/2012,Dead,21/01/2019,0
https://platform.beauhurst.com/company/gd5hfw/,Oximity,7473604,20/12/2010,Exited,14/11/2016,
https://platform.beauhurst.com/company/hm7468/,Roadtour,6375859,19/09/2007,Dead,02/07/2019,0
https://platform.beauhurst.com/company/mji9um/,Daymar Bay Iced Tea,6596711,19/05/2008,Dead,22/03/2019,0
https://platform.beauhurst.com/company/x44r3r/,The Backscratchers,7991630,15/03/2012,Exited,07/03/2018,
https://platform.beauhurst.com/company/q9mmf8/,Saviour Box,8026920,12/04/2012,Dead,21/03/2017,0
https://platform.beauhurst.com/company/bxei39/,Scramboo,7197948,22/03/2010,Dead,20/03/2018,0
https://platform.beauhurst.com/company/emrhmf/,Seeker Industries,8378003,,Dead,04/08/2015,0
https://platform.beauhurst.com/company/h3ngfj/,The Hook,6351052,23/08/2007,Dead,30/04/2020,0
https://platform.beauhurst.com/company/kx2ss4/,Percentile,8867031,29/01/2014,Exited,09/04/2019,
https://platform.beauhurst.com/company/8furvc/,Bonasystems Europe,6767604,08/12/2008,Exited,23/04/2018,
https://platform.beauhurst.com/company/58emmg/,Lone Worker Solutions,6999425,24/08/2009,Exited,02/07/2020,
https://platform.beauhurst.com/company/rxxbn8/,Fotech Solutions,7714273,21/07/2011,Exited,10/02/2020,
https://platform.beauhurst.com/company/54ijnh/,KnowHowMart,7446132,22/11/2010,Dead,16/11/2016,0
https://platform.beauhurst.com/company/ih554p/,Cup Glasgow,SC375687,26/03/2010,Exited,01/01/2020,
https://platform.beauhurst.com/company/f9fhk4/,Loyd,8233456,,Dead,05/01/2017,0
https://platform.beauhurst.com/company/x8x47v/,Cherry Bird,8192066,28/08/2012,Dead,21/01/2016,0
https://platform.beauhurst.com/company/t323ca/,Proxly,7988573,13/03/2012,Dead,30/08/2016,0
https://platform.beauhurst.com/company/ypai4g/,UpCloo,8234296,01/10/2012,Dead,14/05/2015,0
https://platform.beauhurst.com/company/mue6d2/,1st Impression,7001800,26/08/2009,Dead,16/12/2019,0
https://platform.beauhurst.com/company/ad9mkv/,MarketplaceLab,8325626,11/12/2012,Dead,03/07/2018,0
https://platform.beauhurst.com/company/6k8ir9/,Smart Storage,8426509,,Exited,26/04/2018,13000000
https://platform.beauhurst.com/company/3ht4t8/,Inder's Kitchen,6709568,29/09/2008,Dead,02/08/2017,0
https://platform.beauhurst.com/company/th4hxf/,decidz,SC510523,10/07/2015,Dead,22/06/2017,0
https://platform.beauhurst.com/company/mwtbyv/,Obsidian Solutions,9737564,18/08/2015,Exited,11/11/2019,
https://platform.beauhurst.com/company/zvewxe/,DeepHarbour,8449039,18/03/2013,Dead,23/05/2019,0
https://platform.beauhurst.com/company/axpzt2/,RateMate,9179437,18/08/2014,Dead,19/03/2019,0
https://platform.beauhurst.com/company/6pmszb/,CH4E,6785322,07/01/2009,Dead,01/12/2015,0
