,founding_year,funding_numeric,is_linkedin,country_code,employee_count,description_vector,startup,name
20,1998.0,7500000.0,1,USA,5,"[-1.3655865e-03 -4.3699737e-03  9.1993215e-04  2.2380692e-03
  2.8579228e-03 -4.8834237e-04  3.3098722e-03 -4.3573612e-03
  1.8782998e-03  2.1450703e-03 -8.9934823e-04 -2.6274873e-03
 -2.3164237e-03 -3.3419624e-03 -2.1154389e-03 -3.8988907e-03
  2.5667339e-03  7.6662305e-05 -2.4416746e-04  1.4441741e-03
 -1.6815693e-03  4.4658757e-03  3.8202959e-03  1.7650920e-03
 -3.3126401e-03 -2.0338031e-03  1.8362641e-04  2.8485178e-03
 -3.7149088e-03 -4.9861860e-03 -4.9600583e-03  2.3346348e-03
 -3.8526380e-03 -1.3653338e-05  4.3985392e-03 -1.8908917e-04
 -3.1308613e-03 -3.0060720e-03 -4.0610516e-03  4.7637527e-03
  2.4613107e-03  1.4662821e-03  6.9715083e-04 -9.8112936e-04
  4.8766614e-04 -3.9313976e-03  2.5517482e-03  4.9792803e-03
 -2.8095604e-04 -3.3082752e-03 -4.2005861e-03  3.0976445e-03
  4.9463902e-03 -2.2905408e-03 -7.5676263e-04  1.7799395e-03
 -3.9596946e-04 -1.7334759e-03 -1.5334806e-03 -9.0376945e-04
 -3.3247131e-03  2.3860675e-03  3.8098360e-03  3.3657020e-03
  3.5062784e-03  9.4515504e-04 -2.6390445e-03  4.4129528e-03
 -4.6147220e-03  3.8886934e-03 -4.7582500e-03  2.8904474e-03
  2.8306979e-03 -8.4349515e-05  1.7197680e-03 -4.4696848e-03
 -1.8028033e-03  2.1848159e-03  1.5606278e-03 -2.6609332e-04
 -2.2663353e-03  2.1311373e-03 -2.7286858e-04  9.5311942e-04
 -2.6427286e-03 -9.7606244e-04  4.8014093e-03  3.8886808e-03
 -4.2611002e-03 -4.1765213e-04 -1.0012188e-03 -3.1982840e-04
 -3.3476145e-04  2.8663308e-03 -4.3974482e-03  7.1673392e-04
 -6.2366127e-04  1.9070393e-03  4.4976189e-03 -1.5815771e-03]",False,GreatSchools Inc
21,2005.0,289600000.0,1,USA,5,"[ 2.2795952e-03  1.6109538e-03  4.7953553e-03  2.0700430e-03
 -3.5787271e-03  2.0895922e-03  4.5707338e-03  3.3744085e-03
 -4.6765287e-03 -8.7548676e-04  3.0915695e-03  2.7530426e-03
  4.8358319e-03  4.0262151e-03  1.3215834e-03 -7.3534134e-04
 -2.9874586e-03  4.4837464e-03  4.3473709e-03  7.8393816e-05
  4.7130962e-03  1.5458614e-03 -3.4170789e-03  1.2520701e-03
 -1.0003793e-03 -7.5296074e-04 -1.3068247e-03  4.6168268e-04
 -3.1246252e-03 -5.6348857e-04 -3.4617621e-03  1.6802895e-03
 -1.4790797e-03  4.6756673e-03  4.6886071e-03 -1.8975154e-03
 -4.6250345e-03  1.9443876e-03  3.5960460e-03  1.1495329e-03
  4.0431879e-03 -2.1015098e-03 -4.0948400e-03  3.9784964e-03
  2.7196098e-03 -4.3550800e-03  4.2386531e-04 -1.1536628e-04
  4.3914812e-03 -3.1353312e-03 -7.0992115e-05  3.8125075e-03
 -1.1925414e-03  2.5824266e-03  6.3772204e-05 -1.8599716e-03
  4.5144679e-03  3.7934196e-03  1.3592117e-03  1.5122676e-03
  1.2557280e-03 -4.7462317e-03 -3.4129559e-03  4.6274005e-03
  4.4059837e-03 -2.6126296e-04 -1.1820617e-03 -4.5856223e-03
  2.6266330e-03 -2.0624972e-03 -4.9020490e-03  2.3737382e-03
  4.2642206e-03 -1.8269017e-03 -4.5459075e-03 -9.4463525e-04
  1.1384338e-03 -2.1395404e-03  1.8259537e-03 -1.9246021e-03
 -3.3405442e-03  1.9733834e-03  1.5208054e-03  4.4020754e-03
 -1.7973408e-03  4.6129297e-03  4.6576275e-03 -7.4300054e-04
  2.0859092e-03  6.2166870e-04 -4.4709612e-03 -1.2831730e-03
  9.8160747e-04 -7.6208980e-04  4.3013180e-03  2.0861076e-03
 -2.7149142e-04  3.0396222e-03  4.1153450e-03 -4.3721353e-03]",False,Chegg
22,2012.0,128900000.0,1,CHN,5,"[-1.3700068e-04 -1.6815219e-03  8.2891644e-04  5.2975235e-04
  2.2545708e-03  3.8890243e-03 -2.0515751e-03  1.8219537e-03
  3.5286206e-03 -7.1704504e-04  4.5324909e-03 -3.1036115e-03
  1.9568873e-03  4.4857822e-03  3.1122519e-03 -3.3820600e-03
  1.1774189e-03  4.2134132e-03  2.8277494e-03  3.6241414e-05
  3.6513209e-03  2.2239620e-03 -2.4587323e-03 -3.0023484e-03
 -1.9383115e-03  1.2054753e-03  4.1837543e-03  3.4235364e-03
  1.5274048e-04 -9.1749936e-04  2.1701169e-03 -4.7759516e-03
  3.7436706e-03  2.4282569e-03  3.2297014e-03 -3.2625163e-03
 -4.8485044e-03 -4.5091747e-03  4.3966230e-03  1.6816354e-03
  1.0046745e-03 -2.2713426e-03 -2.2373587e-04 -2.4124989e-03
 -3.6066843e-03  4.0263105e-03 -3.4595465e-03  2.2089439e-03
  3.3601171e-03  4.2721510e-04  3.8785564e-03 -3.3578651e-03
  3.1892871e-03  4.2366874e-03  9.2722417e-04 -4.8471396e-03
 -5.9522269e-04 -2.5944947e-03  3.6311108e-03  2.1252602e-03
 -6.6433847e-04  1.3113886e-03 -4.7000954e-03  4.9452456e-03
  3.8051456e-03  7.1451784e-04  8.1540644e-04  4.2289672e-03
  4.1003628e-03  1.2651252e-03 -7.7744154e-04 -2.0265090e-03
  7.3694589e-04 -1.6509592e-05 -2.9936815e-03  3.9951028e-03
 -1.3263976e-03 -3.0383139e-04 -2.3712344e-03 -4.4309432e-03
 -4.9042632e-03 -1.8291712e-04  2.3810875e-03 -7.1523187e-05
  1.0872203e-03  2.8074884e-03  2.9444664e-03  3.0660094e-03
  1.2957490e-03 -1.8379736e-03  3.7374634e-03  5.7929161e-04
 -8.0675335e-04  1.6728187e-03  2.2546231e-04  4.9525546e-03
  3.1113047e-03  4.7211754e-03 -3.1595838e-03  6.1801315e-04]",False,Laix
29,2000.0,64200000.0,1,FRA,6,"[-8.3390233e-04  1.4984726e-03 -3.2762408e-03  1.9602454e-03
 -4.4791535e-03  4.1805119e-03  2.0544047e-03  1.5865326e-04
  2.9857391e-03 -2.2781878e-03 -3.2664088e-03  4.8485342e-03
  2.6952582e-03  2.3336047e-03  4.4528954e-03 -4.6191886e-03
 -4.1441590e-04  5.4870662e-04  2.9183226e-03  3.1784636e-03
 -4.5479788e-03  2.0198978e-03  4.4653825e-03 -1.0001841e-03
 -2.9662184e-03  2.6100785e-03  2.0244569e-03  2.0105243e-03
 -1.2153494e-03  1.6534752e-03  1.2853348e-03 -2.4893531e-03
  1.1427921e-03  4.5726025e-03 -3.9325859e-03  5.1775039e-04
  1.0727411e-03  2.2583008e-03  4.1511548e-03  6.9422601e-04
  2.6190151e-03  3.0276871e-03  1.1901784e-03  3.5472268e-03
  4.6937191e-03 -4.2464221e-03 -3.9883079e-03  3.7390769e-03
 -1.3803646e-03  3.1545269e-03 -4.8240367e-03 -4.2656059e-03
  5.4120598e-04 -6.3935277e-04 -4.5502424e-04 -7.5630454e-04
  8.9288951e-04 -3.5646132e-03  4.6861847e-03 -3.6192320e-03
 -3.8416928e-03  3.9436449e-03 -3.8313884e-03  1.1351704e-05
  1.7499637e-03  2.8441877e-03  5.2885653e-04 -4.0358091e-03
 -2.4742652e-03  1.2220055e-03 -5.8343052e-04  3.5906923e-03
 -2.9164662e-03 -2.0112151e-03 -1.2589699e-03  3.4650434e-03
 -1.5955955e-03 -2.0596569e-03 -4.7389134e-03  1.1085379e-03
 -2.6157713e-03  9.7071526e-05  1.2342941e-03  6.5259932e-04
  2.9487128e-03  4.7155577e-03 -7.6930434e-04 -3.8301570e-03
 -2.9406042e-04 -3.0413780e-03  4.9203499e-03  4.3861866e-03
 -3.0467161e-03 -3.5666507e-03 -3.3135670e-03 -4.9047824e-03
 -4.3644393e-03 -4.7975211e-04  1.6494566e-03 -1.1431250e-03]",False,Agrial
30,2013.0,975000000.0,1,CHN,7,"[-2.7188433e-03 -1.0197579e-03 -4.8223734e-03 -3.8961350e-04
 -2.1727704e-03  2.4127590e-03  3.1507225e-03  1.0358876e-03
 -2.0300836e-04 -1.2628424e-03 -4.0914710e-03 -6.2309921e-04
 -1.2336108e-03 -4.1117589e-03  2.9474318e-03  7.7415106e-04
  8.4877253e-04 -4.9741920e-03  4.6153432e-03 -3.8931530e-03
 -2.8583319e-03 -1.2238458e-03  2.0923531e-03 -2.9730052e-03
  2.0037442e-03 -2.6108504e-03 -6.8941714e-05 -3.1163963e-03
 -1.7514431e-03  2.2641879e-03  6.0324254e-04 -3.5368741e-04
  3.9856141e-03  4.5094313e-03 -3.3543759e-03  2.2790718e-03
 -9.2664303e-04 -4.3042307e-03  2.2978580e-03 -4.2036264e-03
  2.5306409e-03  1.5304339e-03  3.5642397e-03  3.2699548e-03
  1.2396830e-03 -4.3521337e-03  3.5454596e-03  1.8642962e-04
 -5.0033361e-04 -1.1294564e-03 -4.2190254e-04 -1.3831481e-03
  4.8926021e-03  3.5422898e-03  3.8393019e-04 -3.7907248e-03
 -3.8333919e-03 -3.7539275e-03 -3.8191385e-03 -4.0283906e-03
  3.9674784e-03  1.2866670e-03 -4.1330997e-03  4.7909023e-05
 -1.2117818e-03 -4.1812654e-03 -2.3970995e-03  1.1573661e-03
 -2.0217653e-03  5.8293939e-05  3.4500444e-03  2.4247093e-03
  6.4802467e-04  1.4154369e-03 -2.3588189e-03 -1.8114367e-03
 -2.4752028e-03 -2.2720329e-03 -4.3701823e-03 -2.2787175e-03
 -3.7609821e-03  3.6847668e-03  4.0949639e-03 -3.0941537e-03
  3.8703138e-03  6.2459888e-04  3.9884881e-03  4.2402716e-03
  3.7647360e-03 -9.8655012e-04 -2.7498424e-03 -2.8406321e-03
 -4.9340277e-04 -3.0898326e-03  4.2204736e-03 -2.9045301e-03
 -3.9236723e-03 -6.3513458e-04  9.3740227e-06  2.4423737e-03]",False,VIPKid
31,2008.0,114064.0,1,FRA,7,"[ 8.4065017e-04  3.5137134e-03  3.4550272e-03  2.8261887e-03
 -3.3992839e-03 -2.6439887e-03  2.7224480e-04 -8.3029002e-04
 -4.0757312e-03 -4.7847731e-03 -3.3119125e-03  4.0022493e-04
 -1.9829627e-03  4.8010456e-03  4.0650573e-03 -1.9233739e-03
 -3.4570051e-03  5.6984782e-04  1.8956101e-03 -1.2269152e-03
  1.4840043e-03 -6.3691201e-04 -2.7029654e-03  4.6006762e-03
 -3.0346513e-03 -2.2906384e-03 -1.3497340e-03 -4.4975728e-03
 -3.3854947e-03 -4.3453351e-03  2.4421979e-03  5.4817199e-04
 -3.6654461e-03  1.5449792e-03  3.6058158e-03 -7.0695998e-04
  8.9020672e-04  3.0546479e-03 -1.5016437e-03 -2.3307761e-03
 -3.6914842e-03 -3.3745556e-03  1.8329949e-03  2.7745343e-03
 -4.0223692e-03  3.4376604e-03 -2.1581026e-03 -4.2405431e-03
  7.2181044e-04  6.1351003e-04 -1.1924956e-03 -2.3992043e-03
  2.7432549e-03  3.7741696e-03 -7.7192811e-04  4.5701815e-03
 -1.6930432e-04  1.2397033e-03 -1.3520095e-03  1.2993973e-03
  4.5392239e-03  1.4663792e-03 -4.9718199e-03 -2.2873648e-03
  1.4066350e-03  2.1715325e-03  2.5543226e-03  4.1304971e-03
  4.3294961e-03  1.9012934e-03 -2.3066357e-03  9.6863505e-06
 -2.0018707e-03 -4.8871418e-03  2.7230798e-04  1.4539182e-04
 -1.4386085e-03 -1.0275065e-03  2.8583228e-03  1.1009037e-03
  2.1101737e-03 -6.1401963e-04  4.5805429e-03 -4.9819442e-04
  4.9077896e-03  4.9341624e-03 -2.7054336e-03 -2.1982244e-03
 -2.0803267e-03 -7.6198933e-04 -1.0343895e-03 -1.3928944e-03
 -1.3088483e-03  3.3604873e-03 -4.3185623e-03  4.1161398e-03
 -4.0734373e-03  2.2958100e-03  3.9434116e-03  3.2627846e-03]",False,ENGIE
32,1825.0,68000000.0,1,FRA,7,"[ 4.3452680e-03  3.6338782e-03 -4.1817212e-03 -3.8812184e-03
  2.4032104e-03  8.7219122e-04 -1.6592902e-03 -1.7598167e-03
  1.2811940e-03  2.3150188e-03 -8.4019720e-04 -1.6722822e-03
  3.3566672e-03  3.2161069e-03 -4.2680306e-03  1.5094006e-03
 -4.3689017e-03 -1.4138266e-03  4.2047864e-03 -9.0905908e-04
  3.5924346e-03  2.5030214e-03  1.7430341e-03  4.3734252e-03
 -1.9586449e-03  4.4229613e-03  1.7693639e-04  1.9987815e-03
 -1.7143142e-03  2.6874733e-03  3.9954181e-03 -3.7482465e-03
 -4.5916508e-03  3.9271009e-03  4.8048021e-03  2.9967548e-04
 -8.1989885e-04  1.4505350e-03 -1.6291552e-03 -4.6753436e-03
  1.5359456e-03  1.1336500e-03  2.8615904e-03  6.0539064e-04
 -4.7855787e-03 -3.4566312e-03  4.1435956e-04  3.9840222e-04
  1.7692292e-03  1.5348089e-03 -1.2562380e-03  1.8695557e-03
  2.2880114e-03  1.2496144e-03 -3.9719152e-03 -8.1229868e-04
 -7.3127868e-04 -2.3040533e-04 -1.6463000e-03  3.0671357e-04
 -3.0734700e-03 -3.7855250e-03  2.7994185e-03 -2.9785640e-03
  4.1917618e-03  1.7397165e-03  3.5810054e-03  4.4028247e-03
  1.2014091e-03 -5.2450446e-04  1.2268865e-03  4.5897067e-03
  2.3862154e-03  1.6544878e-03  1.0465521e-03 -3.8139790e-04
 -2.1995911e-03 -2.9300356e-03  2.3594141e-04 -4.1437694e-03
 -4.0619285e-03 -9.3172194e-04 -1.3895422e-04 -3.3143966e-04
 -2.7317693e-03  1.2320781e-03  1.3038445e-03  7.1209430e-04
 -7.9190941e-04 -2.5062317e-03  4.2340877e-03 -2.1342904e-04
  2.0990253e-04 -1.8795738e-03  4.1235686e-05 -4.2167307e-05
  3.6445367e-03 -3.7380052e-03  9.9901554e-05  2.9332561e-03]",False,ARC International
33,1945.0,293300000.0,1,FRA,6,"[ 1.5287875e-04  2.6535369e-03 -2.0487031e-03  3.0225175e-03
  4.3788357e-03  1.3173288e-03 -3.8541576e-03  4.1278726e-03
 -2.0635233e-03 -2.4776461e-03  2.3652983e-03 -1.8719533e-03
 -3.9830157e-03  1.0374320e-03 -3.0573797e-03  3.3363403e-04
  3.5483425e-03 -1.1429802e-03  3.6574013e-03  4.9361973e-03
 -2.6317596e-04 -7.5063645e-04  7.6076984e-05  1.6308522e-03
  2.9378522e-03 -1.0641695e-03 -4.3571251e-03  2.9619825e-03
 -2.8325230e-04  2.1421600e-03 -4.6673310e-03  4.6121157e-03
  1.2108833e-03  2.4035317e-03  2.3841637e-03  2.5406056e-03
  2.6868677e-03 -2.0679745e-03  3.4748942e-03 -4.4719819e-03
 -2.6809417e-03 -2.5996238e-03 -2.8908122e-03 -2.8620274e-03
 -4.4325851e-03  2.7002054e-03  2.1087509e-03  3.3865809e-03
  1.0482984e-03 -9.4970944e-04 -4.6410603e-03  1.4415425e-03
 -3.5747697e-03  2.9155069e-03 -1.6918332e-04  1.5685213e-03
  2.5470316e-04  3.1755792e-03 -3.2224578e-03  1.6433513e-03
 -2.1173253e-03 -4.1625444e-03 -2.5630465e-03  5.7318091e-04
  3.7887509e-03  4.8967325e-03 -2.8868662e-03 -1.5689177e-03
 -3.4292752e-03 -4.6746549e-03  3.5204727e-03 -4.9736765e-03
 -3.9757877e-03  1.1837553e-03  3.8795341e-03 -2.8757425e-03
 -3.3491992e-03 -1.1379805e-03 -2.3347547e-03  3.5425203e-03
 -1.0661602e-04  2.2987949e-03 -3.8144586e-03  7.1973383e-04
  4.3254280e-03 -4.7397246e-03  2.1627634e-03 -7.4075133e-04
  9.9221466e-04 -1.9324818e-03  6.3894031e-04 -1.1293147e-03
  7.0506276e-04 -2.8570280e-03  2.5510306e-03  4.3363874e-03
  4.7838623e-03 -4.0577204e-04 -6.4303546e-04  2.9568905e-03]",False,InVivo
34,2013.0,267000000.0,1,FRA,5,"[-3.9738282e-03 -4.4959439e-03 -1.0750049e-03  4.4474695e-03
 -2.8462154e-03  2.4946511e-03  4.6371780e-03 -3.4436560e-03
 -1.8539994e-03  2.4398493e-03 -3.4219611e-03  3.4262656e-04
 -4.7972538e-03  1.2156058e-03 -3.0376433e-04 -3.2531761e-03
 -9.3272596e-04 -1.9567979e-03 -7.8785716e-04  2.8736133e-03
 -3.1063617e-03  1.2233024e-03  1.9825869e-03 -2.2282761e-03
 -3.2935208e-03 -1.1707118e-03 -4.7029852e-04  3.5584879e-03
 -5.0294428e-04 -2.1050933e-03 -2.3685368e-03  1.9466514e-03
 -4.4566481e-03 -1.1461037e-03  3.4065051e-03  8.6921453e-04
  3.2945233e-03 -1.1058432e-03  8.7798416e-04 -2.1168762e-03
 -3.4486591e-03 -1.2005866e-05  1.8163889e-03 -3.6165982e-03
  5.5350421e-04  1.1110086e-03  2.4707746e-03 -3.2655573e-03
  3.0559099e-03  2.4446470e-03  8.1000029e-04 -1.7561573e-03
  3.1407904e-03  2.6744753e-03  9.2351438e-05 -3.7815244e-04
  2.5252097e-03  4.3606763e-03 -2.8497821e-03  4.3918015e-04
 -4.6501160e-03 -2.2904561e-03  2.6759715e-03  4.5587206e-03
  4.0678722e-03 -2.7100921e-03  4.1561378e-03  1.3821805e-03
  4.4855382e-03  2.8421229e-03  1.2504649e-03  1.5785956e-03
 -4.8603807e-03 -4.4208378e-04 -1.7857942e-03 -4.2982502e-03
  4.2159599e-03 -4.7319122e-03 -4.1671600e-03  2.0967799e-03
  1.4737761e-03 -3.0106974e-03 -4.6680872e-03  3.4223925e-03
 -8.7428419e-04 -1.2013448e-03  1.8715673e-03  8.1971171e-04
  6.2565802e-04 -5.1515730e-04  4.4730133e-03  4.6990775e-03
  2.4177372e-03 -2.6764211e-03 -2.7610781e-03  3.6257035e-03
  3.8950187e-03 -2.9221827e-03  1.9129514e-04  1.1720132e-03]",False,Doctolib
35,2009.0,58500000.0,1,ISR,5,"[-2.3776807e-03 -1.3722399e-03 -1.2733966e-04 -4.6761143e-03
 -5.6964514e-04 -1.6614473e-03  3.8694178e-03 -1.2353933e-03
  4.5561939e-03  3.9141954e-04  5.5513978e-05  3.0196004e-03
 -1.8167883e-04 -1.2577444e-03  3.3341157e-03 -2.0662132e-03
  1.4735818e-03  4.0415041e-03 -4.6768715e-03 -4.4382201e-03
 -4.7887908e-03 -1.0882109e-04  5.6060551e-05  3.1568168e-04
 -3.8768703e-03 -1.0791719e-04  3.5263032e-03 -3.3950580e-03
  1.6907674e-03  1.4670598e-03 -4.3149926e-03  4.5798374e-03
  1.4725339e-03 -1.1882931e-04 -2.8839782e-03 -2.1606144e-03
  2.2373069e-03  9.7446260e-04  3.9033710e-03 -1.1881581e-03
 -1.2515611e-03  3.9709536e-03 -2.4873615e-04  4.9734710e-05
 -1.6761422e-05  2.8467132e-03  3.2212955e-03  2.3581386e-03
  1.1633873e-04  2.6381761e-03  4.1217171e-03 -2.1297983e-03
  1.5607167e-03  4.4623674e-03 -3.3487582e-03 -3.1988127e-03
  1.9286197e-03 -5.6902022e-04 -3.7925392e-03 -4.1449289e-03
  3.6768091e-03  2.4024309e-03 -4.2393343e-03  5.7052908e-04
  4.2631030e-03  2.8794564e-03  2.1943927e-04  8.2880260e-06
  3.1398367e-03 -3.5594450e-03  3.9720219e-03 -1.5022927e-03
 -4.1939262e-03 -1.6799021e-03  2.9938526e-03  4.9486738e-03
 -2.4689957e-03  9.4376924e-04  1.5042204e-03  2.9080652e-03
 -4.1212328e-03 -3.0462532e-03  9.4898940e-05  2.6130134e-03
  3.3446497e-03  1.5693026e-03 -4.8926780e-03  1.0287995e-03
  3.8472884e-03 -1.9011003e-03  4.6962619e-04 -3.0175997e-03
  6.7742763e-04 -1.4957642e-03 -3.6843217e-03 -4.8481482e-03
  6.3687447e-04 -4.3263109e-04  3.2638116e-03  4.5787110e-03]",False,Wix
48,2011.0,1800000000.0,1,IND,5,"[-3.4014350e-03 -4.1954373e-03  4.5305155e-03 -3.0570329e-04
 -1.5418216e-03 -7.9864234e-04 -3.0871409e-03  3.9386516e-03
 -1.5533215e-03  4.8372042e-03 -2.3664129e-03 -3.4091072e-03
 -4.6503665e-03 -3.3175522e-03 -4.6974029e-03 -1.1244086e-03
  3.9330912e-03 -2.1972647e-03  1.1415541e-03  6.3742342e-04
 -9.6517208e-04  2.2244942e-03  3.4439152e-03  3.2151819e-04
  3.3707786e-03  6.2043668e-04  9.0413389e-04  5.2398682e-04
  6.8680110e-04  2.1265512e-03 -2.8833090e-03 -3.0193848e-03
  4.3273824e-03  2.9382969e-03 -4.7411886e-03 -2.6742357e-03
  1.4490277e-03  2.2915804e-03 -4.8007341e-03 -1.7934596e-03
  8.9962425e-04 -9.8012178e-04 -3.8002580e-04  1.4448774e-03
  3.8511169e-03  8.2414743e-05 -2.9963077e-04  1.3197267e-03
  3.9140051e-03  3.3281744e-03 -6.3627126e-04 -4.5056660e-03
  3.8582366e-03 -3.5527942e-03 -4.3244325e-03  2.1486342e-04
  1.7261523e-03 -3.0295528e-03  7.7515841e-04 -9.4328047e-04
 -3.2801216e-03  4.1162246e-03 -1.4326573e-04 -4.9275102e-04
  3.5289365e-03 -1.1665747e-03 -7.8042177e-04 -6.3823344e-04
 -3.7586337e-03 -1.3465560e-03  4.5823567e-03 -2.3950699e-03
 -4.6623969e-03 -1.7865172e-03 -4.6185004e-03 -3.2276392e-03
 -2.5209915e-03  7.2000088e-04  4.0325373e-03 -1.7545500e-03
 -4.2690365e-03  9.2839956e-04 -4.4879946e-03  1.9905770e-03
 -3.2218660e-03 -2.9061979e-03  4.5590056e-03  1.4819979e-04
 -2.3984704e-03  4.3534772e-03  2.4946153e-03 -2.0379990e-03
 -5.5079698e-04  9.6795260e-04  4.1339905e-03 -3.7595318e-03
 -7.7785313e-04 -1.4101577e-03 -4.3872781e-03  4.7084242e-03]",False,BYJU'S
49,2002.0,23000000.0,1,USA,3,"[-3.2938839e-04 -2.7535779e-03 -3.7247920e-03  2.0509707e-03
  3.3840828e-03  1.2406206e-03  4.9877823e-03 -4.7853570e-03
  4.2526885e-03 -1.1963424e-03 -8.4584416e-04  2.0420492e-04
 -3.0624636e-03 -4.0360731e-03 -9.1524242e-04  6.8851648e-04
 -1.6935479e-03  1.9918263e-03 -3.4423100e-03  3.6169749e-03
  8.9806912e-04  3.9305026e-03  1.8628734e-03  5.3828239e-04
  3.1229847e-03 -6.6405802e-04  1.8409133e-03  1.2891704e-03
 -1.2010455e-03  1.8583727e-03 -4.1240295e-03 -1.7914483e-03
  2.6949935e-03  2.4238748e-03 -3.7686317e-03 -1.3895688e-03
 -1.1408877e-03  1.6435713e-03 -2.8567313e-04 -2.6484171e-03
 -3.7214458e-03 -5.2190927e-04  4.4223410e-03  3.3114247e-03
  2.3674858e-03 -2.5870644e-03  9.3872310e-04 -6.2199531e-04
 -3.1013251e-03 -3.8975691e-03  8.6633622e-04  1.6041934e-04
  1.3297563e-03  3.3849978e-03 -3.2392005e-03  2.3210042e-03
 -4.2421892e-03 -3.9624218e-03 -4.4970098e-03 -4.7350237e-03
  2.4604202e-05 -7.5428607e-04  5.5358472e-04 -2.6484365e-03
  4.5721461e-03  3.9049148e-04 -4.8177862e-03  2.2249948e-03
 -3.8161939e-03  2.5819372e-03  3.6229105e-03 -2.1719337e-05
  4.6636700e-04 -3.2102303e-03  4.1565690e-03 -1.4017763e-03
 -2.9116868e-06 -3.9330292e-03  5.6736590e-04  4.5632059e-03
 -3.8471210e-03 -3.8476384e-03 -3.1187215e-03 -3.8360262e-03
  2.5506055e-03 -2.4844718e-03  4.8709409e-03  3.4732742e-03
 -1.0899919e-03  3.7094550e-03 -3.9815092e-03 -1.3748518e-03
 -2.6014699e-03  9.9852262e-04 -1.9858235e-03 -4.9102167e-03
 -1.4411994e-03  2.7792132e-03 -3.0495510e-03  1.9701975e-03]",False,Revolution Prep
50,2012.0,8300000.000000001,1,USA,1,"[-0.00229706  0.00233703 -0.00486894 -0.00051067  0.00038031  0.00010844
  0.00405335  0.00289537 -0.00197632  0.00474011 -0.00085466 -0.00496463
  0.00166749  0.00402185 -0.00477487 -0.00397271 -0.00272871 -0.00071552
 -0.00282596  0.00050706  0.00259638  0.00047222  0.00227961 -0.00098325
  0.00216562 -0.00011917  0.00176476  0.0031281  -0.00031043  0.00255395
 -0.00219907  0.00099447 -0.00225144  0.00139857  0.00422803 -0.00437761
  0.00264018 -0.00017935 -0.00425159  0.00060403 -0.00443638  0.00429139
  0.00018283  0.00375102 -0.0018433   0.00376242 -0.00449331 -0.00486598
  0.00467847  0.00372565 -0.00150534  0.00447648 -0.00085292 -0.00367571
 -0.00493069 -0.00301309 -0.00043443  0.00404625  0.00057857  0.00173622
  0.00175646 -0.00181704 -0.00487575 -0.00031305  0.00160107  0.00388309
  0.00469144  0.00452856 -0.00473154 -0.00312623 -0.00099414  0.00419968
 -0.00154194 -0.00335364  0.00120778 -0.00426463  0.00219262  0.00180983
 -0.00072418  0.0020533   0.00114108 -0.00153944  0.00080035 -0.00260613
 -0.0009556   0.00455468 -0.00126838 -0.00440153  0.00316316 -0.00230786
 -0.00315976  0.00016473  0.00360475 -0.00166434 -0.00306921 -0.00096025
  0.00249409  0.00099339 -0.00033807  0.0027863 ]",False,Ready4
52,2013.0,550000.0,1,USA,1,"[-2.2461086e-04 -1.0255856e-03  3.0663044e-03 -5.0076662e-04
  9.8334486e-04  3.0757254e-03 -3.9080279e-03  1.0251641e-04
  3.0652338e-03  3.9835726e-03  4.3690591e-03  1.4185822e-03
  2.5663912e-04  2.1992766e-03 -3.8983496e-03  1.1643076e-03
 -3.1241721e-03 -1.3213834e-03  4.5137228e-03  4.5014131e-03
 -3.9095515e-03  1.0619974e-03  1.0684734e-03  1.8887096e-03
  1.2092107e-03 -3.4500605e-03  4.9143727e-03 -8.2933786e-04
 -7.3241798e-04  3.2955157e-03  2.9519086e-03  3.3054901e-03
 -3.9206021e-03 -2.8362107e-03  3.1826538e-03  2.8050167e-03
 -4.1658152e-03 -2.3500756e-03  2.1229863e-04  2.5344850e-03
  4.9387030e-03 -1.9520223e-03  2.2454434e-03 -2.0126137e-03
  2.6363670e-04  1.8812984e-03  2.7955950e-03 -3.9909747e-03
  7.6043607e-06  3.2872248e-03  6.9273112e-04  1.3093650e-04
  3.4665985e-03  4.9184132e-03  1.7812168e-03 -9.8459935e-04
  3.5043817e-03 -6.1258196e-04 -4.3651878e-04  2.1704315e-04
  3.1307645e-03 -6.2309235e-04  1.4194124e-03 -7.7479304e-04
 -1.3270542e-03 -2.3144481e-03  4.9376474e-03 -2.5340759e-03
 -2.9407337e-03 -1.3962042e-03  7.7805162e-04  2.0532303e-03
 -2.9612524e-03 -4.6627130e-03 -1.9539348e-03  3.6701059e-03
  2.3403901e-03 -4.2761774e-03 -2.4075115e-03  2.5202150e-03
 -4.5733721e-04 -6.7990599e-04 -2.1365231e-03 -3.3947169e-03
 -3.5307833e-03  1.1434698e-03 -3.5004681e-03  4.4561736e-03
 -2.9039993e-03  5.7697116e-04 -4.1873436e-03 -2.2369472e-03
 -3.4962071e-03  1.4925217e-03  2.7396916e-03 -3.9705690e-03
 -2.7807028e-04  1.8278039e-03 -1.2282786e-03  4.8315036e-03]",False,SightPlan
